company,year,sent_id,sentence,maintenance_and_repair,spare_parts_support,leasing_and_rental,warranty_and_insurance,installation_and_commissioning,technical_support,customization_and_r&d_services,distribution_and_procurement,training_and_consulting,solutions_system_integration,digital_and_streaming_services,performance_based_contracts,recycling_and_process_management
688708,2024,247,4.职能管理计划 继续加强公司现代化企业管理能力，促进现代化企业管理机制的持续完善，加强财务管理、 人力资源管理、供应链管理、综合行政管理等，为公司市场、技术等部门提供高效率的职能平台 管理支撑和服务，持续发挥公司高效率运转优势,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,248,(四) 其他 □适用 √不适用 一、公司治理相关情况说明 √适用 □不适用 第四节 公司治理 公司严格按照《公司法》《证券法》《上海证券交易所科创板上市规则》《上海证券交易所 科创板上市公司自律监管指引第 1 号——规范运作》等法律、法规、规章及规范性文件的要求， 不断完善法人治理结构，促进公司规范化运作水平,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,249,公司建立了股东（大）会、董事会及其专门 委员会、监事会和高级管理人员组成的治理架构，制定了《股东会议事规则》《董事会议事规则》 《监事会议事规则》《独立董事工作制度》等规章制度，建立了较为完善的内部治理架构和治理 制度,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,250,报告期内，公司股东（大）会、董事会及其专门委员会、监事会、独立董事专门会议的运 作与召开均严格按照有关规定程序制定，保证了股东（大）会、董事会及其专门委员会、监事会、 独立董事专门会议的职能和职责得以履行，有效增强了决策的公正性和科学性，确保公司科学管 理、规范运作,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,251,公司高度重视信息披露及投资者关系工作,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,252,报告期内，公司按照信息披露相关要求，认真、 及时地履行了信息披露义务，并保证信息披露内容的真实性、准确性和完整性，没有出现虚假记 载、误导性陈述或重大遗漏的情形,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,253,报告期内，公司通过召开股东（大）会、投资者热线、上证 e 互动回复等方式及时与投资者就公司业务发展、财务状况进行了沟通交流，有效的维护了公司 及股东的利益,1,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,254,公司治理与法律、行政法规和中国证监会关于上市公司治理的规定是否存在重大差异,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,255,如有重大 差异，应当说明原因 □适用 √不适用 二、公司就其与控股股东在业务、人员、资产、机构、财务等方面存在的不能保证独立性、不能 保持自主经营能力的情况说明 □适用 √不适用 控股股东、实际控制人及其控制的其他单位从事与公司相同或者相近业务的情况，以及同业竞争 或者同业竞争情况发生较大变化对公司的影响、已采取的解决措施、解决进展以及后续解决计划 41 / 243 成都佳驰电子科技股份有限公司 2024 年年度报告 □适用 √不适用 控股股东、实际控制人及其控制的其他单位从事对公司构成重大不利影响的同业竞争情况 □适用 √不适用 42 / 243 成都佳驰电子科技股份有限公司 2024 年年度报告 三、股东大会情况简介 会议届次 召开日期 2024 年第 一次临时 股东大会 2023 年年 度股东大 会 2024 年第 二次临时 股东大会 2024 年第 三次临时 股东大会 2024 年 2 月 20 日 2024 年 6 月 21 日 2024 年 8 月 7 日 2024 年 12 月 2 日 决议刊登的 指定网站的 查询索引 决议刊 登的披 露日期 不适用 不适用 不适用 不适用 不适用 不适用 会议决议 审议通过《关于延长<关于申请首次公开发行 股票并在科创板上市的议案>决议有效期的议 案》等议案 审议通过《关于公司 2023 年度董事会工作报 告的议案》和《关于公司 2024 年度董事薪酬 方案的议案》等议案 审议通过《关于公司董事会换届选举第二届 董事会非独立董事的议案》和《关于公司董 事会换届选举第二届董事会独立董事的议 案》等议案 不适用 不适用 审议通过《关于修订<成都佳驰电子科技股份 有限公司章程（草案）>的议案》等议案 表决权恢复的优先股股东请求召开临时股东大会 □适用 √不适用 股东大会情况说明 √适用 □不适用 公司 2024 年度召开的股东大会均发生在公司上市前，股东大会的召集和召开程序、召集人资 格、出席会议人员资格及表决程序等均符合《公司法》《公司章程》的规定，决议合法有效,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,256,"四、表决权差异安排在报告期内的实施和变化情况 □适用 √不适用 五、红筹架构公司治理情况 □适用 √不适用 43 / 243 成都佳驰电子科技股份有限公司 2024 年年度报告 六、董事、监事和高级管理人员的情况 (一) 现任及报告期内离任董事、监事、高级管理人员和核心技术人员持股变动及报酬情况 √适用 □不适用 姓名 职务 性别 年龄 任期起始 日期 任期终止 日期 年初持股数 年末持股数 年度内股份 增减变动量 增减变动 原因 邓龙江 姚瑶 董事（离 任） 董事长、 行政总监 张东 董事 谢建良 董事 梁迪飞 董事 桑建华 独立董事 （离任） 周廷栋 独立董事 逯东 独立董事 赵海波 独立董事 许成练 监事会主 席（离 任）、高 男 女 男 男 男 男 男 男 男 女 58 42 51 57 57 68 52 43 37 35 2021 年 8 月 8 日 2024 年 8 月 8 日 2024 年 8 月 8 日 2024 年 8 月 8 日 2024 年 8 月 8 日 2021 年 8 月 8 日 2024 年 8 月 8 日 2024 年 8 月 8 日 2024 年 8 月 8 日 2024 年 2 月 4 日 2027 年 8 月 7 日 2027 年 8 月 7 日 2027 年 8 月 7 日 2027 年 8 月 7 日 2024 年 8 月 7 日 2027 年 8 月 7 日 2027 年 8 月 7 日 2027 年 8 月 7 日 8,055.00 8,055.00 202.50 202.50 712.78 712.78 2,430.00 2,430.00 6,938.33 6,938.33 / / / / / / / / 2021 年 8 月 8 日 2024 年 8 月 7 日 11.25 11.25 44 / 243 / / / / / / / / / / / / / / / / / / / / 报告期内 从公司获 得的税前 报酬总额 （万元） 0 76.25 0 0 0 4.08 7.00 7.00 2.92 7.69 单位：万股 是否在公 司关联方 获取报酬 否 否 是 否 否 否 否 否 否 否 成都佳驰电子科技股份有限公司 2024 年年度报告 姓名 职务 性别 年龄 任期起始 日期 任期终止 日期 年初持股数 年末持股数 年度内股份 增减变动量 增减变动 原因 报告期内 从公司获 得的税前 报酬总额 （万元） 是否在公 司关联方 获取报酬 级人力资 源经理 监事会主 席、首席 技术官、 电磁结构 事业部部 长（核心 技术人 员） 张国瑞 男 38 2024 年 8 月 8 日 2027 年 8 月 7 日 56.25 56.25 饶勇 监事 刘余魏 监事 男 男 37 38 2024 年 8 月 8 日 2024 年 8 月 8 日 2027 年 8 月 7 日 2027 年 8 月 7 日 33.75 33.75 139.50 139.50 陈良 卢肖 总经理、 营销总监 （核心技 术人员） 董事会秘 书 舒玉良 财务总监 谢海岩 技术总监 （核心技 术人员） 阙智勇 运营总 男 50 2024 年 8 月 8 日 2027 年 8 月 7 日 945.00 945.00 男 男 男 男 42 41 34 40 2024 年 8 月 8 日 2024 年 8 月 8 日 2024 年 8 月 8 日 2027 年 8 月 7 日 2027 年 8 月 7 日 2027 年 8 月 7 日 45.00 45.00 / / 135.00 135.00 2024 年 8 2027 年 8 202.50 202.50 45 / 243 / / / / / / / / / / / / / / / / 47.30 否 21.73 0 115.27 79.98 53.96 75.09 37.00 否 是 否 否 否 否 否 成都佳驰电子科技股份有限公司 2024 年年度报告 姓名 职务 性别 年龄 任期起始 日期 任期终止 日期 年初持股数 年末持股数 年度内股份 增减变动量 增减变动 原因 报告期内 从公司获 得的税前 报酬总额 （万元） 是否在公 司关联方 获取报酬 监、工业 加工设计 部部长 （核心技 术人员） 咨询委主 任（核心 技术人 员） 首席技术 官、资深 浆料研发 设计师 （核心技 术人员） 首席技术 官、资深 电磁研发 设计师 （核心技 术人员） 功能涂层 事业部部 长（核心 技术人 员） 张宏亮 宋镇江 李维佳 陈慧 月 8 日 月 7 日 男 60 2021 年 10 月 27 日 男 41 2021 年 10 月 27 日 男 38 2021 年 10 月 27 日 女 32 2021 年 10 月 27 日 / / / / 180.00 180.00 33.75 33.75 56.25 56.25 22.50 22.50 46 / 243 / / / / / / / / 46.17 否 29.56 否 33.91 否 35.48 否 成都佳驰电子科技股份有限公司 2024 年年度报告 姓名 职务 性别 年龄 任期起始 日期 任期终止 日期 年初持股数 年末持股数 年度内股份 增减变动量 增减变动 原因 合计 / / / / / 20,199.36 20,199.36 / / 报告期内 从公司获 得的税前 报酬总额 （万元） 680.39 是否在公 司关联方 获取报酬 / 姓名 邓龙江（离 任） 姚瑶 张东 谢建良 主要工作经历 邓龙江先生，1966 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学电子材料专业，硕士研究生学历，中国工程院院士， 电子科技大学教授",0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,257,邓龙江先生长期从事电磁辐射控制材料领域的基础理论、制备技术和工程应用研究，研制了一类磁各向异性纳米晶 片状电磁波吸收剂，发明了多层结构多频谱电磁辐射控制材料的设计方法，在电磁辐射控制材料的“薄型化”和“超宽带”等方面取得重要 进展并产业化，保障了重大工程任务的需求，以第一完成人获国家技术发明奖二等奖 1 项（2015 年）、国家科技进步奖二等奖 2 项 （2008、2018 年）、国防科学技术进步奖一等奖 1 项（2007 年）、四川省科学技术进步奖一等奖 1 项（2017 年）,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,258,1990 年 5 月至 1997 年 4 月任电子科技大学材料学院教师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,259,1997 年 5 月至 2001 年 10 月任电子科技大学信息材料工程学院副院长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,260,2001 年 11 月至 2009 年 10 月任电子科技大学微电子与固体电子学院副院长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,261,2009 年 11 月至 2012 年 12 月任电子科技大学科技处处长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,262,2013 年 1 月至 2013 年 11 月任电子科技大学科学技术发展研究院常务副院长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,263,2013 年 12 月至 2017 年 6 月任电子科技大学科学技术发展研究院院长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,264,2015 年 4 月至 2021 年 12 月任电子科技大学校长助理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,265,2000 年 8 月至今任电子科技大学教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,266,2008 年 7 月至 2013 年 5 月兼任佳驰有限执行董 事、经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,267,2013 年 5 月至 2015 年 12 月任佳驰有限监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,268,2020 年 3 月至 2021 年 7 月任佳驰有限董事、首席科学家,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,269,2021 年 8 月至 2024 年 2 月 4 日任佳驰科技董事、首席科学家,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,270,2024 年 2 月至今，未在佳驰科技任职,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,271,姚瑶女士，1982 年出生，中国国籍，无境外永久居留权，毕业于四川大学人力资源管理专业，本科学历,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,272,2003 年 5 月至 2005 年 2 月任 贵阳七冶实验小学教师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,273,2005 年 3 月至 2008 年 7 月任蓝光集团职员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,274,2008 年 11 月至 2021 年 7 月先后任佳驰有限执行董事、行政总 监、董事长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,275,2021 年 8 月至今任佳驰科技行政总监、董事长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,276,张东先生，1973 年出生，中国国籍，无境外永久居留权，毕业于重庆大学工业电气自动化专业，本科学历,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,277,1996 年 9 月至 2006 年 8 月 任仪陇县建筑总公司办公室主任,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,278,2006 年 9 月至 2011 年 2 月任成都上府河发展有限公司办公室主任,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,279,2011 年 3 月至 2013 年 4 月任中 信银行成都分行客户经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,280,2013 年 4 月至 2016 年 4 月任兴业银行成都分行客户经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,281,2016 年 4 月至今先后任成都云峰广德企业管理 有限公司执行董事、总经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,282,2016 年 4 月至今任文琮迎曦执行事务合伙人委派代表,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,283,2020 年 3 月至 2021 年 7 月任佳驰有限董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,284,2021 年 8 月至今任佳驰科技董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,285,谢建良先生，1967 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学微电子与固体电子学专业，博士研究生学历，电子科 技大学教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,286,1989 年 7 月至 1991 年 8 月任常州无线电元件六厂技术科助理工程师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,287,1991 年 9 月至 1994 年 3 月于电子科技大学就读研 究生,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,288,1994 年 4 月至 2017 年 11 月任电子科技大学微电子与固体电子学院教师、副教授、教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,289,2017 年 12 月至今任电子科技大学电 47 / 243 成都佳驰电子科技股份有限公司 2024 年年度报告 子科学与工程学院教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,290,2008 年 7 月至 2013 年 5 月任佳驰有限监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,291,2020 年 3 月至 2021 年 7 月任佳驰有限董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,292,2021 年 8 月至今任 佳驰科技董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,293,梁迪飞先生，1967 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学电子材料与元器件专业，硕士研究生学历，电子科技 大学研究员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,294,1990 年 9 月至 1993 年 9 月任中电科某研究所技术人员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,295,1993 年 9 月至 1996 年 3 月于电子科技大学就读研究生,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,296,1996 年 3 月至 1997 年 10 月任电子科技大学信息材料与工程学院助教,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,297,1997 年 11 月至 2002 年 6 月任电子科技大学信息材料与工程学院讲师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,298,2002 年 6 月至 2010 年 6 月任电子科技大学微电子与固体电子学院副教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,299,2010 年 6 月至今任电子科技大学电子科学与工程学院研究 员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,300,2013 年 5 月至 2020 年 3 月任佳驰有限总经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,301,2020 年 3 月至 2021 年 7 月任佳驰有限董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,302,2021 年 8 月至今任佳驰科技董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,303,桑建华先生，1956 年出生，中国国籍，无境外永久居留权，毕业于北京航空航天大学飞行器设计专业，博士研究生学历，研究员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,304,1982 年 8 月至 2016 年 12 月于航空工业某研究所任职,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,305,2016 年 12 月退休,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,306,2021 年 8 月至 2024 年 8 月任佳驰科技独立董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,307,周廷栋先生，1972 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学材料物理与化学专业，博士研究生学历，西华大学教 授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,308,1995 年 7 月至今历任西华大学材料学院教师、研究员、教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,309,2021 年 8 月至今任佳驰科技独立董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,310,逯东先生，1981 年出生，中国国籍，无境外永久居留权，毕业于西南财经大学财务管理专业，博士研究生学历，西南财经大学教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,311,2010 年 7 月至今历任西南财经大学讲师、副教授、教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,312,2021 年 8 月至今任佳驰科技独立董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,313,赵海波先生，1987 年出生，中国国籍，无境外永久居留权，毕业于四川大学高分子化学与物理专业，博士研究生学历，四川大学研究 员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,314,2014 年 7 月至 2017 年 7 月任中国工程物理研究院激光聚变研究中心副研究员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,315,2017 年 7 月至今任四川大学化学学院研究员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,316,2024 年 8 月至今任佳驰科技独立董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,317,许成练女士，1989 年出生，中国国籍，无境外永久居留权，毕业于四川农业大学人力资源管理专业，本科学历，中级经济师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,318,2012 年 8 月至 2013 年 4 月任成都美承数码科技有限公司人力行政专员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,319,2013 年 5 月至 2017 年 12 月任四川贝尔康医药集团人力主管,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,320,2018 年 3 月至 2018 年 5 月任四川锦美环保股份有限公司培训经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,321,2018 年 5 月至 2021 年 7 月任佳驰有限人力资源部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,322,2021 年 8 月至 2024 年 2 月任佳驰科技监事会主席、人力资源部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,323,2024 年 2 月至 2024 年 8 月任佳驰科技监事会主席、高级人力资源经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,324,张国瑞先生，1986 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学微电子学与固体电子学专业，博士研究生学历,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,325,2019 年 7 月至 2020 年 3 月任佳驰有限研发工程师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,326,2020 年 3 月至 2021 年 7 月任佳驰有限电磁结构事业部部长、首席技术官,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,327,2021 年 8 月 至 2024 年 8 月任佳驰科技电磁结构事业部部长、首席技术官,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,328,2024 年 8 月至今任佳驰科技监事会主席、电磁结构事业部部长、首席技 术官,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,329,饶勇先生，1987 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学计算机信息管理专业，大专学历,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,330,2009 年 11 月至 2010 年 12 月任佳驰有限生产员工,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,331,2011 年 1 月至 2011 年 12 月任佳驰有限生产班长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,332,2012 年 1 月至 2014 年 12 月任佳驰有限生产主管,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,333,2015 年 1 月至 2021 年 7 月任佳驰有限军品制造部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,334,2021 年 8 月至 2022 年 2 月任佳驰科技军品制造部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,335,2022 年 2 月至今任佳 驰科技运营保障部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,336,2020 年 3 月至 2021 年 7 月任佳驰有限监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,337,2021 年 8 月至今任佳驰科技监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,338,刘余魏先生，1986 年出生，中国国籍，无境外永久居留权，毕业于四川大学企业管理专业，硕士研究生学历,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,339,2008 年至 2009 年任四川 省广元市朝天区经济和商务局职员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,340,2011 年至 2012 年任成都海成投资有限公司高级投资经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,341,2012 年至 2013 年任成都海成投资有限 公司投资总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,342,2013 年至 2017 年先后任成都众联基智科技有限公司副总经理、总经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,343,2017 年 9 月至今任成都迈特航空制造有限公 梁迪飞 桑建华（离 任） 周廷栋 逯东 赵海波 许成练（离 任） 张国瑞 饶勇 刘余魏 48 / 243 成都佳驰电子科技股份有限公司 2024 年年度报告 司董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,344,2018 年 5 月至今任成都君融科技有限公司执行董事、总经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,345,2020 年 3 月至今任重庆高新技术产业研究院有限责任公司投资 专业委员会委员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,346,2020 年 5 月至今任河南通达电缆股份有限公司独立董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,347,2021 年 3 月至今任成都君融空天企业管理中心（有限合伙） 执行事务合伙人,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,348,2021 年 8 月至今任成都大金航太科技股份有限公司监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,349,2022 年 3 月至今任成都君瓷企业管理中心（有限合伙）执 行事务合伙人,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,350,2022 年 4 月至今任四川六方钰成电子科技有限公司董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,351,2022 年 6 月至今任成都泰格尔航天航空科技股份有限公司独 立董事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,352,2023 年 7 月至今任成都君航透平企业管理中心（有限合伙）执行事务合伙人,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,353,2024 年 11 月至今任成都爱乐达航空制造股份有 限公司监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,354,2020 年 3 月至 2021 年 7 月任佳驰有限监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,355,2021 年 8 月至今任佳驰科技监事,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,356,陈良先生，1974 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学材料物理与化学专业，硕士研究生学历，副教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,357,2001 年 7 月至 2020 年 12 月先后任电子科技大学讲师、副教授,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,358,2008 年 9 月至 2020 年 4 月先后任佳驰有限营销副总经理、营销总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,359,2020 年 4 月至 2021 年 7 月任佳驰有限总经理兼营销总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,360,2021 年 8 月至今任佳驰科技总经理兼营销总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,361,卢肖先生，1982 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学材料物理与化学专业，硕士研究生学历，高级工程师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,362,2006 年 4 月至 2018 年 8 月任中国电科某研究所先后任工程师、高级工程师、中层管理人员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,363,2018 年 11 月至 2020 年 3 月任成都云位 信息技术有限公司副总经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,364,2020 年 4 月至 2021 年 7 月任佳驰有限董事会秘书、总经办主任,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,365,2021 年 8 月至 2021 年 12 月任佳驰科 技董事会秘书、总经办主任,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,366,2022 年 1 月至 2024 年 12 月任佳驰科技董事会秘书、总经办主任、证券法务部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,367,2025 年 1 月至今任 佳驰科技董事会秘书、总经办主任,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,368,舒玉良先生，1983 年出生，中国国籍，无境外永久居留权，毕业于四川农业大学财务管理专业，本科学历，会计师职称,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,369,2007 年 12 月 至 2010 年 9 月任北京新希望农牧科技有限公司会计、主办会计,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,370,2010 年 10 月至 2011 年 4 月任河北新希望农牧有限公司主办会计,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,371,2011 年 5 月至 2012 年 3 月任徐水县新希望大午农牧有限公司财务经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,372,2012 年 4 月至 2016 年 12 月任安徽新希望白帝乳业有限公司 财务总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,373,2017 年 1 月至 2019 年 10 月任四川新希望营养饮品有限公司财务总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,374,2019 年 11 月至 2020 年 4 月任杭州哎哟咪食品有限 公司财务总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,375,2020 年 6 月至 2020 年 8 月任四川新希望味业有限公司财务管理经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,376,2020 年 9 月至 2020 年 10 月任成都美奢锐新材 料有限公司财务总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,377,2020 年 11 月至 2021 年 7 月任佳驰有限财务总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,378,2021 年 8 月至 2025 年 3 月任佳驰科技财务总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,379,2025 年 3 月至今任佳驰科技财务总监、财经咨询委主任、物资配供管理部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,380,谢海岩先生，1990 年出生，中国国籍，无境外永久居留权，毕业于电子科技大学电子科学与技术专业，硕士研究生学历，高级工程师,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,381,2014 年 7 月至 2020 年 7 月任电子科技大学国家电磁辐射控制材料工程技术研究中心科员,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,382,2013 年 10 月至 2021 年 7 月先后任佳驰有 限部门经理、总经理助理、技术总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,383,2021 年 8 月至今任佳驰科技技术总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,384,阙智勇先生，1984 年出生，中国国籍，无境外永久居留权，毕业于山东大学电子信息科学与技术专业，本科学历,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,385,2009 年 9 月至 2015 年 2 月先后任佳驰有限工程质量部技术员、工程师、部门经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,386,2015 年 3 月至 2017 年 2 月任佳驰有限技术研发部经理,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,387,2017 年 3 月 至 2021 年 7 月任佳驰有限运营总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,388,2021 年 8 月至 2023 年 4 月任佳驰科技运营总监,0,0,0,0,0,0,0,0,0,0,0,0,0
688708,2024,389,2023 年 4 月至 2025 年 3 月任佳驰科技运营总 监、工业加工设计部部长,0,0,0,0,0,0,0,0,0,0,0,0,0
